productid,productskuid,New Product Name,Quantity,New_level1,New_level2,Valued_level2,New_level3,brandname,orig_score,aggr_score
100061457,10070122.0,jk green whole garam masala,50 g,masala,spices & masalas,spices & masalas,whole spices,JK,0.0,0.0
100047002,10054629.0,kitchen express meat masala,12 g,masala,spices & masalas,spices & masalas,blended spices,Kitchen,0.0,0.0
100022218,10025804.0,kitchen queens pasta seasoning bottle,25 g,masala,spices & masalas,spices & masalas,seasoning,Kitchen Queens,0.0,0.0
100018415,10021452.0,koh kae peanuts chicken flavour coated,46 g,snacks,snacks,snacks,namkeen,Koh-Kae,0.0,0.0
100039780,10062684.0,majithia chicken masala,50 g,,spices & masalas,spices & masalas,blended spices,Majithia,0.0,0.0
100100646,10112872.0,majithia chicken masala,100 g,masala,spices & masalas,spices & masalas,blended masalas,Majithia,0.0,0.0
100100645,10112871.0,majithia chicken masala,15 g,masala,spices & masalas,spices & masalas,blended spices,Majithia,0.0,0.0
100036823,10044141.0,maniarrs spicy masala noodles khakhara,90 gm,masala,spices & masalas,spices & masalas,whole spices,Maniarrs,0.0,0.0
100103336,10115340.0,masti oye chips masala madness,90 g,snacks,snacks,snacks,potato chips branded,Masti Oye,0.0,0.0
100054794,10062640.0,masti oye chips masala madness,,snacks,snacks,snacks,potato wafers,Masti Oye,0.0,0.0
100004959,10005699.0,mister potato original crisps,130 gm,snacks,snacks,snacks,potato wafers,Mister Potato,0.0,0.0
100049969,10057665.0,moments lime pudina peanuts,120 g,snacks,snacks,snacks,masala nuts,Moments,0.0,0.0
100084746,10096806.0,musmus chuda mix,260 g,snacks,snacks,snacks,branded mixture,Musmus,0.0,0.0
100085189,10097289.0,naturals bite jeera sada khakhra,180 g,,snacks,snacks,khakhra,Natural,0.0,0.0
100050773,10058462.0,naturals bite schezwan popcorn,250 g,snacks,,,chips,Natural's Bite,0.0,0.0
100094580,10107221.0,naturo fruitsum pineapple snack,135 g,snacks,candies,,,Naturo,0.0,0.0
100074990,10085818.0,os food black mustard,100 gm,masala,spices & masalas,spices & masalas,mustard seeds,OS Food,0.0,0.0
100022136,10025717.0,on1y fruit seasoning grinder,55 g,masala,spices & masalas,spices & masalas,seasoning,On1y,0.0,0.0
100078046,10089242.0,organic tattva fenugreek,100 g,masala,spices & masalas,spices & masalas,fenugreek seeds,Himalayan,0.0,0.0
100053821,10061609.0,parles cream n onion flavour wafers,56 g,snacks,snacks,snacks,potato chips branded,Parle,0.0,0.0
100033501,10040052.0,parles cream n onion flavour wafers,56 gm,snacks,snacks,snacks,namkeen,Parle,0.0,0.0
100149611,10161352.0,priya hyderabadi veg biryani masala,50 g,,spices & masalas,spices & masalas,blended masalas,Priya,0.0,0.0
100033290,10039827.0,rajam snacks mysore mixture,180 g,snacks,namkeen,,namkeen,Rajam,0.0,0.0
100089338,10101868.0,ramdev premium kanda lasun masala,100 g,masala,spices & masalas,spices & masalas,blended masalas,Ramdev,0.0,0.0
100106053,10117913.0,ramdev premium kanda lasun masala,200 g,,spices & masalas,spices & masalas,blended spices,Ramdev Spices,0.0,0.0
100102536,10114698.0,ravi masale kanda lasun masala,200 g,masala,spices & masalas,spices & masalas,blended spices,Ravi Masale,0.0,0.0
100066811,10076348.0,ravi masale kanda lasun masala,50 g,masala,spices & masalas,spices & masalas,blended masalas,Ravi Masale,0.0,0.0
100102533,10114695.0,ravi masale kanda lasun masala,500 g,masala,spices & masalas,spices & masalas,blended masalas,Ravis,0.0,0.0
100102534,10114696.0,ravi masale kanda lasun masala,100 g,masala,spices & masalas,spices & masalas,blended spices,Ravi Masale,0.0,0.0
100048433,10056143.0,rucika cumin,50 g,masala,spices & masalas,spices & masalas,powdered cumin,Rucika,0.0,0.0
100071730,10082026.0,ssp fried dal,200 g,snacks,snacks,snacks,namkeen,SSP,0.0,0.0
100007319,10008431.0,sahyas coriander,200 g,masala,spices & masalas,spices & masalas,powdered coriander,Sahyas Spices,0.0,0.0
100090259,10102948.0,sainik big life saunf powder,250 gm,masala,spices & masalas,spices & masalas,powdered spices,Sainik,0.0,0.0
100036724,10044026.0,sakthi chettinad chicken masala,100 g,masala,spices & masalas,spices & masalas,blended spices,Sakthi,0.0,0.0
100038305,10045835.0,shivganga amchur masala,50 g,masala,spices & masalas,spices & masalas,whole spices,Shiv Ganga,0.0,0.0
100116127,10127868.0,shyam black cardamom dodha elaichi,100 g,masala,spices & masalas,spices & masalas,whole spices,Shyam,0.0,0.0
100045016,10052641.0,sonal foods bhajani chakli,200 g,snacks,snacks,snacks,namkeen,Sonal Foods,0.0,0.0
100094955,10107560.0,sprighty mexican salsa chia chips,40 g,snacks,snacks,snacks,other chips,Sprightly,0.0,0.0
100077817,10088989.0,sri sri tattva chhole chana masala,100 g,masala,spices & masalas,spices & masalas,blended spices,Sri Sri Tattva,0.0,0.0
100114941,10126682.0,symega cardamom liquid essence,20 ml,masala,spices & masalas,spices & masalas,essences,Symega,0.0,0.0
100081063,10092707.0,tirumala bombay bhel mix,150 g,snacks,snacks,snacks,bhelpuri,Tirumala,0.0,0.0
100061900,10070565.0,town bus butter murukku,35 g,snacks,snacks,snacks,namkeen,Tower Bus,0.0,0.0
100045336,10052961.0,tushraj cinnamon powder,40 g,masala,spices & masalas,spices & masalas,powdered spices,Tushraj,0.0,0.0
100044896,10052521.0,tushraj cinnamon powder,10 g,masala,spices & masalas,spices & masalas,powdered spices,Tushraj,0.0,0.0
100031050,10036931.0,unisha big rai,200 g,masala,spices & masalas,spices & masalas,whole spices,Unisha,0.0,0.0
100106014,10117877.0,2 minutes tamarind rasam paste,200 g,masala,spices & masalas,,,2 Minutes,0.0,0.0
100085899,10098133.0,2 minutes tamarind rasam paste,60 g,masala,spices & masalas,,,2 Minutes,0.0,0.0
100062121,10070786.0,aashirvaad jeera powder,50 g,masala,spices & masalas,spices & masalas,powdered spices,Aashirvaad,0.0,0.0
100039827,10047450.0,act ii chilli surprise instant popcorn,30 g,,,,chips,Act II,0.0011855831627026,0.0011855831627026
100048349,10056059.0,barly flakes,200 g,snacks,snacks,snacks,mixture,Barly,0.0,0.0
100085726,10097906.0,chef urbano sweet smoked paprika,100 g,masala,spices & masalas,,,Chef Urbano,0.0,0.0
100104794,10116711.0,chef urbano sweet smoked paprika,250 g,,spices & masalas,,,Chef Urbano,0.0,0.0
100086425,10098745.0,chizzpa hot and spicy potato chips,160 gm,snacks,snacks,snacks,potato chips branded,Chizzpa,0.0,0.0
100117419,10129160.0,chizzpa hot and spicy potato chips,160 g,snacks,,,chips,Chizzpa,0.0,0.0
100063541,10072365.0,cookme mustard paste,50 gm,masala,spices & masalas,spices & masalas,mustard seeds,Cook me,0.0,0.0
100090812,10103595.0,crust and crumb original instant crispy chicken mix,150 g,masala,spices & masalas,spices & masalas,blended spices,Crust And Crumb,0.0,0.0
100064517,10073601.0,dnv black pepper powder,25 gm,masala,spices & masalas,spices & masalas,black pepper powder,DNV,0.0,0.0
100064531,10073624.0,dnv clove,200 gm,,spices & masalas,spices & masalas,whole clove,DNV,0.0,0.0
100061615,10070279.0,dev snacks tapioca chips,185 g,snacks,snacks,snacks,potato chips branded,Dev,0.0,0.0
100090847,10103636.0,dev snacks tapioca chips,,,snacks,snacks,other chips,Dev,0.0,0.0
100030805,10036653.0,eastern chana masala,100 g,masala,spices & masalas,spices & masalas,blended masalas,Eastern,9.968412803530164e-05,9.968412803530164e-05
100106616,10118460.0,ekgaon cloves,100 g,,spices & masalas,spices & masalas,whole clove,Ekgaon,0.0,0.0
100063344,10072139.0,ekgaon cloves,,,spices & masalas,spices & masalas,whole clove,Ekgaon,0.0,0.0
100036852,10044175.0,everest kanda lasun masala,50 g,masala,spices & masalas,spices & masalas,blended spices,Everest,0.0,0.0
100112638,10124379.0,everest kanda lasun masala,200 g,masala,spices & masalas,spices & masalas,blended masalas,Everest,0.0,0.0
100017327,10020156.0,gm foods bedmi chatni,100 g,,spices & masalas,spices & masalas,blended spices,G M Foods,0.0,0.0
100070397,10080521.0,gurujee plain salt peanuts,150 g,snacks,snacks,snacks,peanuts,Gurujee,0.0,0.0
100067824,10077564.0,haldirams nut namkeen mixture,42 g,snacks,snacks,snacks,namkeen,Haldirams,0.0,0.0
100030853,10036702.0,himadri sambhar masala,50 g,masala,spices & masalas,spices & masalas,blended spices,Himadri,0.0,0.0
100149464,10161205.0,homefills pav bhaji masala,50 g,masala,spices & masalas,spices & masalas,blended masalas,Homefills,0.0,0.0
100018657,10021733.0,ice touch channa pudina dal pouch namkeen,,,snacks,snacks,nachos,Ice Touch,0.0,0.0
100145694,10157435.0,jabsons classic salted banana,150 g,snacks,,,chips,Jabsons,0.0,0.0
100036387,10043617.0,kamlesh potato salli,180 g,snacks,snacks,snacks,namkeen,Kamlesh,0.0,0.0
100040718,10048140.0,krishna noodles masala,100 g,masala,spices & masalas,spices & masalas,blended spices,Krishna,0.0,0.0
100033224,10039757.0,krrish masala chakli,100 g,snacks,,,indian savouries,Krrish,0.0,0.0
100004976,10005716.0,lays kettle cooked maui onion chips,2409 g,snacks,snacks,snacks,potato chips branded,Lays,0.0,0.0
100067210,10076850.0,lijjat kashmiri chilli powder,100 g,masala,spices & masalas,spices & masalas,red chilli powder,Lijjat,0.0,0.0
100004830,10005553.0,lorenz sour cream chipsletten,100 g,,snacks,snacks,potato chips branded,Crunchips,0.0,0.0
100036820,10044138.0,mangal parsi khambati sambhar masala,100 g,,spices & masalas,spices & masalas,blended spices,Mangal,0.0,0.0
100082505,10094311.0,maniarrs masala khakhara,45 g,snacks,,,indian savouries,Maniarr's,0.0,0.0
100069523,10079542.0,mayurank radhuni,25 g,masala,spices & masalas,spices & masalas,whole spices,Mayurank,0.0,0.0
100072764,10083190.0,miltop roasted suva,100 gm,masala,spices & masalas,spices & masalas,powdered spices,Miltop,0.0,0.0
100072765,10083189.0,miltop roasted suva,,masala,spices & masalas,spices & masalas,powdered spices,Miltop,0.0,0.0
100149232,10160973.0,praakritik organic jeera,100 g,masala,spices & masalas,spices & masalas,whole spices,Praakritik,0.0,0.0
100046917,10054544.0,pringles sour cream and onion potato crisps,158 g,snacks,snacks,snacks,potato wafers,Pringles,0.0,0.0
100149221,10160962.0,priya kura karam curry chilly powder,100 g,,spices & masalas,spices & masalas,powdered spices,Priya,0.0,0.0
100068902,10078818.0,raghav flax seeds rice mix,50 gm,masala,spices & masalas,spices & masalas,powdered spices,Raghav,0.0,0.0
100017167,10019975.0,ramas vegetable masala powder,100 g,masala,spices & masalas,spices & masalas,blended spices,Rama's,0.0,0.0
100045770,10053393.0,srr chilli chicken special masala,100 g,masala,spices & masalas,spices & masalas,blended spices,SRR,0.0,0.0
100077497,10088631.0,shellys classic bengali fish jhal masala,10 g,masala,spices & masalas,spices & masalas,blended masalas,Shelly's,0.0,0.0
100094032,10106681.0,suhana shami kebab masala mix,50 g,,spices & masalas,spices & masalas,blended masalas,Suhana,0.0,0.0
100093990,10106640.0,suruchi premium teja lal chilli powder,200 g,masala,spices & masalas,spices & masalas,red chilli powder,Suruchi,0.0,0.0
100093993,10106643.0,suruchi premium teja lal chilli powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Suruchi,0.0,0.0
100059401,10067878.0,too yumm multigrain chips spicy lemon,30 g,snacks,snacks,snacks,potato chips branded,Too Yumm,0.0,0.0
100049361,10057059.0,karthika murukku,100 g,snacks,snacks,snacks,namkeen,Karthika,0.0,0.0
100102902,10114943.0,aachi hing powder,100 g,masala,spices & masalas,spices & masalas,hing,Aachi,0.0,0.0
100048337,10056047.0,aachi vatha kulambu masala,50 g,masala,spices & masalas,spices & masalas,blended spices,Aachi,0.0,0.0
100020116,10023483.0,alfez harissa paste,100 g,masala,spices & masalas,,,Al'Fez,0.0,0.0
100050437,10058126.0,annai natural herbal mix,750 g,masala,spices & masalas,spices & masalas,mixed herbs,Annai,0.0,0.0
100000912,10001036.0,btw aloo bhujia,,snacks,aloo bhujia,,,BTW,0.0,0.0
100018457,10021494.0,babaji khatta meetha namkeen,400 g,snacks,snacks,snacks,namkeen,Babaji,0.0,0.0
100046732,10054367.0,badshah premium garam masala powder,1 kg,masala,spices & masalas,spices & masalas,blended masalas,Badshah,0.0,0.0
100067848,10077589.0,badshah ultima hing,100 g,masala,spices & masalas,spices & masalas,hing,Badshah,0.0,0.0
100085989,10098234.0,chhedas salt and pepper banana chips,170 g,snacks,snacks,snacks,banana chips - branded,Chhedas,0.0,0.0
100145264,10157005.0,cornitos barbeque nacho crisps,60 g,snacks,,,chips,Cornitos,0.0,0.0
100068254,10078079.0,delicious marathi mogga,50 g,masala,spices & masalas,spices & masalas,whole spices,Delicious,0.0,0.0
100030802,10036650.0,dhanashree goda masala,100 g,masala,spices & masalas,spices & masalas,blended masalas,Dhanashree,0.0,0.0
100049833,10057531.0,garden tasty nuts,25 g,snacks,snacks,snacks,namkeen,Garden,0.0,9.753773101220836e-05
100033169,10039702.0,garden tasty nuts,,snacks,snacks,snacks,nachos,JM Brand,0.0,9.753773101220836e-05
100025602,10030002.0,gobhaarati 100 pure turmeric,140 g,masala,spices & masalas,spices & masalas,whole turmeric,Go Bhaarati,0.0,0.0
100067133,10076742.0,grihasthi elaichi,10 gm,masala,spices & masalas,spices & masalas,whole cardamon,Grihasthi,0.0,0.0
100118223,10129964.0,grihasthi panch photon,100 g,masala,spices & masalas,spices & masalas,whole spices,Grihasthi,0.0,0.0
100018311,10021318.0,haldiram gathiya,200 g,snacks,snacks,snacks,namkeen,Haldiram Mixtures,0.0,0.0
100089845,10102476.0,haldiram quick mazza,625 g,snacks,snacks,,other snacks,Haldirams,0.0,0.0
100043031,10050507.0,haldirams nagpur namkeen bhel puri,150 g,snacks,snacks,snacks,mixture,Haldiram Namkeen,0.0,0.0
100022158,10025741.0,ina paarmans garlic pepper seasoning,200 ml,masala,spices & masalas,spices & masalas,seasoning,"Ina Paarman?""!s kitchen",0.0,0.0
100018408,10021445.0,jabsons roasted peanuts spicy masala,150 g,snacks,snacks,snacks,namkeen,Jabsons,0.0,0.0
100036357,10043587.0,kma kachori dry fruit spicy snack,300 g,snacks,snacks,snacks,namkeen,KMA,0.0,0.0
100149594,10161335.0,kamadhenu dry ginger,50 g,masala,spices & masalas,spices & masalas,whole spices,Kamdhenu,0.0,0.0
100093493,10106147.0,keya piri piri masala,150 g,masala,spices & masalas,,,Keya,0.0001348709017668,0.0001348709017668
100149309,10161050.0,krrish punjabi khakhra,150 g,,,,indian savouries,Krrish,0.0,0.0
100061243,10069907.0,mdh meat ka masala,50 g,masala,spices & masalas,spices & masalas,blended masalas,MDH,0.0,0.0001165385958741
100037451,10044919.0,mdh meat ka masala,100 g,masala,spices & masalas,spices & masalas,blended masalas,MDH,0.0001165385958741,0.0001165385958741
100046440,10054070.0,makhanwalas salt and pepper roasted makhana,80 g,snacks,snacks,snacks,salted cashew nuts,MKH,0.0,0.0
100020100,10023464.0,namjai green curry paste,50 g,masala,spices & masalas,,,NAMJAI,0.0,0.0
100105662,10117533.0,namjai green curry paste,400 g,masala,spices & masalas,,,NAMJAI,0.0,0.0
100101277,10113498.0,nilons rozana gold dhania powder,500 g,masala,spices & masalas,spices & masalas,powdered coriander,Nilon's,0.0,0.0
100101275,10113496.0,nilons rozana gold dhania powder,1 kg,,spices & masalas,spices & masalas,powdered spices,Nilon's,0.0,0.0
100101281,10113501.0,nilons rozana gold dhania powder,200 g,masala,spices & masalas,spices & masalas,powdered coriander,Nilon's,0.0,0.0
100101283,10113503.0,nilons rozana gold dhania powder,100 g,masala,spices & masalas,spices & masalas,powdered coriander,Nilon's,0.0,0.0
100101286,10113507.0,nilons rozana gold dhania powder,50 g,masala,spices & masalas,spices & masalas,powdered coriander,Nilon's,0.0,0.0
100089485,10102814.0,nilons rozana gold dhania powder,15 g,masala,spices & masalas,spices & masalas,powdered coriander,Nilon's,0.0,0.0
100104433,10116373.0,nirapara turmeric powder,500 g,,spices & masalas,spices & masalas,turmeric powder,Nirapara,0.0,0.0
100104434,10116374.0,nirapara turmeric powder,1 kg,masala,spices & masalas,spices & masalas,turmeric powder,Nirapara,0.0,0.0
100073013,10083483.0,nirapara turmeric powder,100 g,masala,spices & masalas,spices & masalas,turmeric powder,Nirapara,0.0,0.0
100104432,10116372.0,nirapara turmeric powder,250 g,masala,spices & masalas,spices & masalas,turmeric powder,Nirapara,0.0,0.0
100075005,10085835.0,os food kali mirch powder,,masala,spices & masalas,spices & masalas,powdered spices,OS Food,0.0,0.0
100115783,10127524.0,prs methi dana,100 g,,spices & masalas,spices & masalas,whole spices,PRS,0.0,0.0
100063010,10071751.0,prs methi dana,100 gm,masala,spices & masalas,spices & masalas,fenugreek seeds,PRS,0.0,0.0
100139952,10151693.0,prs pasta masala,50 g,masala,spices & masalas,spices & masalas,blended masalas,PRS,0.0,0.0
100064784,10073905.0,prs pasta masala,50 gm,masala,spices & masalas,spices & masalas,blended spices,PRS,0.0,0.0
100020113,10023480.0,princes chicken and ham paste,75 g,masala,spices & masalas,spices & masalas,cooking paste,Princes,0.0,0.0
100005067,10005825.0,pringles roast chicken and herbs,190 g,snacks,snacks,snacks,potato wafers,Pringles,0.0,0.0
100020201,10023581.0,regal kitchen chana masala paste,100 g,masala,spices & masalas,,,Regal Kitchen,0.0,0.0
100079888,10091362.0,shakti coriander seeds,200 g,masala,spices & masalas,spices & masalas,powdered coriander,Shakti,0.0,0.0
100082765,10094627.0,snapin crushed pep,per 50 g,masala,spices & masalas,spices & masalas,black pepper powder,Snapin,0.0,0.0
100094985,10107588.0,sprighty baked herbs crackers,55 g,,snacks,,other snacks,Sprightly,0.0,0.0
100080332,10091863.0,sree venkteshwar sathur sevu,140 gm,snacks,snacks,snacks,namkeen,Sree,0.0,0.0
100070142,10080231.0,suhana cumin powder,50 g,masala,spices & masalas,spices & masalas,powdered spices,Suhana,0.0,0.0001700576838876
100105584,10117455.0,suhana cumin powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Suhana,0.0001700576838876,0.0001700576838876
100148544,10160285.0,suhana turmeric latte mix 10 servings,,masala,spices & masalas,spices & masalas,blended masalas,Suhana,0.0,0.0
100016921,10019698.0,thunder poha masala,50 g,masala,spices & masalas,spices & masalas,blended spices,Thunder,0.0,0.0
100018362,10021395.0,tong garden coconut flavour coated peanuts,30 g,snacks,snacks,snacks,salted cashew nuts,Tong Garden,0.0,0.0
100084076,10096099.0,true elements roasted flax seeds,500 g,snacks,snacks,snacks,roasted alsi/flax seed,True Elements,0.0,0.0
100049702,10057400.0,itc master chef,20 g,masala,spices & masalas,spices & masalas,powdered spices,Master Chef,0.0,0.0
100104439,10116380.0,agro fresh premium whole guntur chilli,200 g,,spices & masalas,spices & masalas,red chilli powder,Agro Fresh,0.0,0.0
100073462,10087353.0,agro fresh premium whole guntur chilli,100 g,masala,spices & masalas,spices & masalas,red chilli powder,Agro Fresh,0.0,0.0
100104440,10116379.0,agro fresh premium whole guntur chilli,500 g,masala,spices & masalas,spices & masalas,red chilli powder,Agro Fresh,0.0,0.0
100067346,10077008.0,balaji foods banana chips,160 g,snacks,,,chips,Balaji Foods,0.0,0.0
100002990,10003572.0,betty crocker super moist red velvet cake mix,432 g,snacks,snacks,snacks,pre mix,Betty Crocker,0.0,0.0
100075194,10086058.0,bhikharam chandmal masala boondi,200 g,snacks,snacks,snacks,boondi,Bhikharam Chandmal,0.0,0.0
100044478,10052077.0,bikaner aloo bhujia,200 g,snacks,snacks,snacks,namkeen,Balaji Gujarat,0.0,0.0
100105190,10117091.0,bingo tangles masala,115 g,snacks,snacks,snacks,namkeen,Bingo,0.0,0.0
100031185,10037085.0,cbs whole mustard,100 gm,masala,spices & masalas,spices & masalas,mustard seeds,CBS,0.0,0.0
100031226,10037156.0,cbs whole mustard,200 gm,,spices & masalas,spices & masalas,mustard seeds,CBS,0.0,0.0
100013196,10015232.0,chandelkar garam masala,100 g,masala,spices & masalas,spices & masalas,garam masala,Chandelkar,0.0,0.0
100018626,10021690.0,country club moong dal tin,,snacks,snacks,snacks,nachos,Country Club,0.0,0.0
100064452,10073513.0,dnv methi,100 g,masala,spices & masalas,spices & masalas,whole spices,DNV,0.0,0.0
100144881,10156622.0,desi kitchen rajma masala,100 g,masala,spices & masalas,spices & masalas,blended masalas,Desi Kitchen,0.0,0.0
100062276,10070958.0,draft roasted and salted cashew and almond,400 g,snacks,snacks,snacks,salted nuts,Draft,0.0,0.0
100048600,10056310.0,everest masala,1 pcs,masala,spices & masalas,spices & masalas,blended spices,Everest,0.0,0.0
100067189,10076807.0,grihasthi turmeric powder,50 gm,masala,spices & masalas,spices & masalas,turmeric powder,Grihasthi,0.0,0.0
100018355,10021387.0,haldirams nagpur khatta meetha,1 kg,snacks,snacks,snacks,namkeen,Haldiram Mixtures,0.0,0.0004787160656784
100072043,10082357.0,haldirams samosa,400 g,snacks,snacks,snacks,samosa/kachori,Haldirams,0.0,0.0
100104389,10116330.0,haldirams samosa,200 g,snacks,snacks,snacks,samosa/kachori,Haldirams,0.0,0.0
100148564,10160305.0,hapima veggies hot spicy crispy fry mix,35 g,masala,spices & masalas,spices & masalas,blended masalas,Hapima,0.0,0.0
100072621,10083031.0,homefills meat masala,100 g,masala,spices & masalas,spices & masalas,blended spices,Homefills,0.0,0.0
100072824,10083264.0,homefills postakhas khas,100 g,masala,spices & masalas,spices & masalas,powdered spices,Homefills,0.0,0.0
100022074,10025653.0,jamie oliver chilli salt smoky seasoning,50 g,masala,spices & masalas,spices & masalas,seasoning,Jamie Oliver,0.0,0.0
100017246,10020067.0,karims nahari masala,285 g,masala,spices & masalas,spices & masalas,blended spices,Karims,0.0,0.0
100046999,10054626.0,kitchen express punjabi chole masala,50 g,masala,spices & masalas,spices & masalas,blended spices,Kitchen,0.0,0.0
100005031,10005787.0,lays thai sweet chilli,27 g,snacks,snacks,snacks,potato chips branded,Lays,0.0,0.0
100112263,10124004.0,maayi khus khus,50 g,masala,spices & masalas,spices & masalas,whole spices,Maayi,0.0,0.0
100104332,10116279.0,madhusudan whole cumin,500 g,masala,spices & masalas,spices & masalas,whole cumin,Madhusudan,0.0,0.0
100072296,10082639.0,madhusudan whole cumin,100 g,masala,spices & masalas,spices & masalas,whole spices,Madhusudan,0.0,0.0
100104339,10116280.0,madhusudan whole cumin,250 g,masala,spices & masalas,spices & masalas,whole cumin,Madhusudan,0.0,0.0
100030883,10036739.0,maharaj choice dhaniya powder,1 kg,,spices & masalas,spices & masalas,whole spices,Maharaj Choice,0.0,0.0
100061933,10070598.0,mambalam iyers food tomato rasam paste,200 g,masala,spices & masalas,,,Mambalam,0.0,0.0
100069519,10079537.0,mayurank panch phoran,50 g,masala,spices & masalas,spices & masalas,whole spices,Mayurank,0.0,0.0
100069520,10079538.0,mayurank plain garam masala,100 g,masala,spices & masalas,spices & masalas,garam masala,Mayurank,0.0,0.0
100118789,10130530.0,nani dry tamarind,500 g,masala,spices & masalas,spices & masalas,whole spices,Nani,0.0,0.0
100143779,10155520.0,nani dry tamarind,1 kg,masala,spices & masalas,spices & masalas,whole spices,Nani,0.0,0.0
100077721,10088876.0,organic tattva chana masala,100 g,masala,spices & masalas,spices & masalas,blended spices,Himalayan,0.0,0.0
100140598,10152339.0,prs dry ginger powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,PRS,0.0,0.0
100064735,10073852.0,prs dry ginger powder,100 gm,,spices & masalas,spices & masalas,powdered spices,PRS,0.0,0.0
100050276,10057965.0,poshtick quinoa puffs,50 g,snacks,snacks,snacks,namkeen,Poshtick,0.0,0.0
100045806,10053429.0,royal tadka pav bhaji masala,15 g,masala,spices & masalas,spices & masalas,blended spices,Royal,0.0,0.0
100066864,10076429.0,ruchi spices fish masala,50 g,,spices & masalas,spices & masalas,blended masalas,Ruchi,0.0,0.0
100154373,,ssp till chekkodi,200 g,snacks,,,indian savouries,SSP,0.0,0.0
100051251,10058917.0,savour jeera,20 g,masala,spices & masalas,spices & masalas,whole cumin,Savour,0.0,0.0
100083136,10095030.0,shreenathji wheat kurdai,200 g,,snacks,,other snacks,Shreenathji,0.0,0.0
100094744,10107372.0,slurrp farm choco ragi mighty puffs,20 gm,snacks,snacks,snacks,namkeen,Slurrp Farm,0.0,0.0
100050152,10057849.0,spice chilli powder,500 g,masala,spices & masalas,spices & masalas,red chilli powder,MTR Masala Powders,0.0,0.0
100061697,10070361.0,swad chicken masala,50 g,masala,spices & masalas,spices & masalas,blended spices,Swad,0.0,0.0
100056530,10064485.0,table spoon onion garlic masala,100 g,masala,spices & masalas,spices & masalas,blended masalas,Table Spoon,2.931058266941886e-05,2.931058266941886e-05
100049598,10057296.0,tasty treat schezwan bhujia,30 g,snacks,snacks,snacks,bhujia,Tasty Treat,0.0,0.0
100136347,10148088.0,telugu nuvvula karam,100 g,snacks,,,indian savouries,Telugu,0.0,0.0
100088159,10100573.0,too yumm karare munchy masala sticks,42 g,snacks,,,chips,Too Yumm,0.0012608476695669,0.0012608476695669
100038997,10046570.0,vandevi bandhani hing,100 g,masala,spices & masalas,spices & masalas,powdered spices,Vandevi,0.0001622462158239,0.0001622462158239
100040972,10048430.0,waghmare pav bhaji masala,1 pcs,masala,spices & masalas,spices & masalas,whole spices,Waghmare,0.0,0.0
100026522,10031168.0,white pep,per 25 g,masala,spices & masalas,spices & masalas,whole spices,Private Label,0.0,0.0
100035915,10043097.0,zappy brownie,100 g,snacks,snacks,snacks,pre mix,Zappy,0.0,0.0
100049520,10057218.0,mukharochak snacks,100 g,snacks,snacks,snacks,namkeen,Mukharochak,0.0,0.0
100049261,10056959.0,prabhuji diet chiwda,50 g,snacks,snacks,snacks,namkeen,Prabhuji,0.0,0.0
100051576,10084315.0,777 garam masala,20 g,masala,spices & masalas,spices & masalas,garam masala,777,0.0,0.0
100106272,10118127.0,777 garam masala,50 g,masala,spices & masalas,spices & masalas,garam masala,777,0.0,0.0
100106274,10118130.0,777 garam masala,10 g,masala,spices & masalas,spices & masalas,garam masala,777,0.0,0.0
100038635,10046196.0,a2b puli kachal rice paste,100 g,masala,spices & masalas,,,A2B,0.0,0.0
100058625,10066700.0,act ii spicy pudina instant popcorn,35 g,snacks,snacks,snacks,popcorns,ACT II,0.0,0.0
100116008,10127749.0,agro fresh sweet fennel,100 g,masala,spices & masalas,spices & masalas,whole spices,Agro Fresh,0.0,0.0
100073898,10084556.0,agro fresh sweet fennel,100 gm,masala,spices & masalas,spices & masalas,whole spices,Agro Fresh,0.0,0.0
100051065,10058743.0,arrighi penne rigate,500 g,masala,spices & masalas,spices & masalas,whole spices,Arrighi,0.0,0.0
100093087,10105742.0,bedekar chhole masala,40 g,masala,spices & masalas,spices & masalas,blended spices,Bedekar,0.0,0.0
100153958,,bedekar chhole masala,50 g,masala,spices & masalas,spices & masalas,blended masalas,Bedekar,0.0,0.0
100040104,10047734.0,bikano punjabi punck,40 g,snacks,snacks,snacks,namkeen,Bikano,0.0,0.0
100149528,10161269.0,bon chicken sukka masala,80 g,masala,spices & masalas,spices & masalas,blended masalas,Bon,0.0,0.0
100048300,10056010.0,canaan jamun seed powder,100 g,masala,spices & masalas,spices & masalas,powdered spices,Canaan,0.0,0.0
100039024,10046600.0,cornitos nacho crisps peri peri,30 g,snacks,snacks,snacks,nachos,Cornitos Nachos Crisps,0.0,0.0
100003975,10004631.0,cornitos nacho crisps peri peri,150 g,snacks,snacks,snacks,nachos,Cornitos Nachos Crisps,0.0,0.0
100004814,10005535.0,cornitos thai sweet chilli nacho crisps,60 g,snacks,snacks,snacks,nachos,Cornitos Nachos Crisps,0.0,0.0
100064483,10073555.0,dnv whole coriander,100 g,masala,spices & masalas,spices & masalas,whole spices,DNV,0.0,0.0
100071181,10081430.0,darshan bikaneri bhujia,160 g,snacks,snacks,snacks,bhujia,Darshan,0.0,0.0
